"id";"uri";"nomParlamentar";"cargo";"siglaUf";"municipio";"anoInicio";"anoFim";"siglaPartidoEleicao";"uriPartidoEleicao"
"74664";"https://dadosabertos.camara.leg.br/api/v2/deputados/74664";"ISRAEL PINHEIRO";"Deputado(a) Estadual";"MG";"";"1959";"1963";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"73419";"https://dadosabertos.camara.leg.br/api/v2/deputados/73419";"ROBERTO CAMPOS";"Senador(a)";"MT";"";"1983";"1991";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"74008";"https://dadosabertos.camara.leg.br/api/v2/deputados/74008";"IVO MAINARDI";"Deputado(a) Estadual";"RS";"";"1979";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74008";"https://dadosabertos.camara.leg.br/api/v2/deputados/74008";"IVO MAINARDI";"Deputado(a) Estadual";"RS";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74006";"https://dadosabertos.camara.leg.br/api/v2/deputados/74006";"JOSÉ TUDE";"Prefeito(a)";"BA";"";"1989";"1992";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74006";"https://dadosabertos.camara.leg.br/api/v2/deputados/74006";"JOSÉ TUDE";"Prefeito(a)";"BA";"";"1997";"2000";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74009";"https://dadosabertos.camara.leg.br/api/v2/deputados/74009";"ODIR ROCHA";"Prefeito(a)";"TO";"";"1989";"1993";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"74004";"https://dadosabertos.camara.leg.br/api/v2/deputados/74004";"CARLOS DA CARBRÁS";"Prefeito(a)";"AM";"";"1997";"2000";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73999";"https://dadosabertos.camara.leg.br/api/v2/deputados/73999";"ALEXANDRE CERANTO";"Deputado(a) Estadual";"PR";"";"1987";"1989";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73999";"https://dadosabertos.camara.leg.br/api/v2/deputados/73999";"ALEXANDRE CERANTO";"Prefeito(a)";"PR";"";"1989";"1992";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73995";"https://dadosabertos.camara.leg.br/api/v2/deputados/73995";"WILSON BRANCO";"Vereador(a)";"RS";"";"1992";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73995";"https://dadosabertos.camara.leg.br/api/v2/deputados/73995";"WILSON BRANCO";"Prefeito(a)";"RS";"";"1997";"2000";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74012";"https://dadosabertos.camara.leg.br/api/v2/deputados/74012";"RIVALDO MACARI";"Deputado(a) Estadual";"SC";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74012";"https://dadosabertos.camara.leg.br/api/v2/deputados/74012";"RIVALDO MACARI";"Deputado(a) Estadual";"SC";"";"1991";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74011";"DEJANDIR DALPASQUALE";"Vereador(a)";"SC";"";"1959";"1963";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74011";"DEJANDIR DALPASQUALE";"Prefeito(a)";"SC";"";"1966";"1970";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74011";"DEJANDIR DALPASQUALE";"Deputado(a) Estadual";"SC";"";"1971";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74011";"DEJANDIR DALPASQUALE";"Deputado(a) Estadual";"SC";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74011";"DEJANDIR DALPASQUALE";"Senador(a)";"SC";"";"1982";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74013";"https://dadosabertos.camara.leg.br/api/v2/deputados/74013";"NAN SOUZA";"Vereador(a)";"MA";"";"1977";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74013";"https://dadosabertos.camara.leg.br/api/v2/deputados/74013";"NAN SOUZA";"Deputado(a) Estadual";"MA";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
